student_id,course_id,enrollment_type
MAT-202526-012,MAT102,Regular
MAT-202526-012,MAT103,Regular
MAT-202526-012,MAT104,Regular
MAT-202526-013,MAT101,Regular
MAT-202526-013,MAT102,Regular
MAT-202526-013,MAT103,Regular
MAT-202526-013,MAT104,Regular
MAT-202526-014,MAT101,Regular
MAT-202526-014,MAT102,Regular
MAT-202526-014,MAT103,Regular
MAT-202526-014,MAT104,Regular
MAT-202526-015,MAT101,Regular
MAT-202526-015,MAT102,Regular
MAT-202526-015,MAT103,Regular
MAT-202526-015,MAT104,Regular
PHY-202122-001,PHY501,Regular
PHY-202122-001,PHY502,Regular
PHY-202122-001,PHY503,Regular
PHY-202122-001,PHY504,Regular
PHY-202122-002,PHY501,Regular
PHY-202122-002,PHY502,Regular
PHY-202122-002,PHY503,Regular
PHY-202122-002,PHY504,Regular
PHY-202122-003,PHY501,Regular
PHY-202122-003,PHY502,Regular
PHY-202122-003,PHY503,Regular
PHY-202122-003,PHY504,Regular
PHY-202122-004,PHY501,Regular
PHY-202122-004,PHY502,Regular
PHY-202122-004,PHY503,Regular
PHY-202122-004,PHY504,Regular
PHY-202122-005,PHY501,Regular
PHY-202122-005,PHY502,Regular
PHY-202122-005,PHY503,Regular
PHY-202122-005,PHY504,Regular
PHY-202122-006,PHY501,Regular
PHY-202122-006,PHY502,Regular
PHY-202122-006,PHY503,Regular
PHY-202122-006,PHY504,Regular
PHY-202122-007,PHY501,Regular
PHY-202122-007,PHY502,Regular
PHY-202122-007,PHY503,Regular
PHY-202122-007,PHY504,Regular
PHY-202122-007,ENG502,Elective
PHY-202122-008,PHY501,Regular
PHY-202122-008,PHY502,Regular
PHY-202122-008,PHY503,Regular
PHY-202122-008,PHY504,Regular
PHY-202122-009,PHY501,Regular
PHY-202122-009,PHY502,Regular
PHY-202122-009,PHY503,Regular
PHY-202122-009,PHY504,Regular
PHY-202122-010,PHY501,Regular
PHY-202122-010,PHY502,Regular
PHY-202122-010,PHY503,Regular
PHY-202122-010,PHY504,Regular
PHY-202122-011,PHY501,Regular
PHY-202122-011,PHY502,Regular
PHY-202122-011,PHY503,Regular
PHY-202122-011,PHY504,Regular
PHY-202122-012,PHY501,Regular
PHY-202122-012,PHY502,Regular
PHY-202122-012,PHY503,Regular
PHY-202122-012,PHY504,Regular
PHY-202122-013,PHY501,Regular
PHY-202122-013,PHY502,Regular
PHY-202122-013,PHY503,Regular
PHY-202122-013,PHY504,Regular
PHY-202122-014,PHY501,Regular
PHY-202122-014,PHY502,Regular
PHY-202122-014,PHY503,Regular
PHY-202122-014,PHY504,Regular
PHY-202122-015,PHY501,Regular
PHY-202122-015,PHY502,Regular
PHY-202122-015,PHY503,Regular
PHY-202122-015,PHY504,Regular
PHY-202223-001,PHY401,Regular
PHY-202223-001,PHY402,Regular
PHY-202223-001,PHY403,Regular
PHY-202223-001,PHY404,Regular
PHY-202223-002,PHY401,Regular
PHY-202223-002,PHY402,Regular
PHY-202223-002,PHY403,Regular
PHY-202223-002,PHY404,Regular
PHY-202223-003,PHY401,Regular
PHY-202223-003,PHY402,Regular
PHY-202223-003,PHY403,Regular
PHY-202223-003,PHY404,Regular
PHY-202223-004,PHY401,Regular
PHY-202223-004,PHY402,Regular
PHY-202223-004,PHY403,Regular
PHY-202223-004,PHY404,Regular
PHY-202223-005,PHY401,Regular
PHY-202223-005,PHY402,Regular
PHY-202223-005,PHY403,Regular
PHY-202223-005,PHY404,Regular
PHY-202223-006,PHY401,Regular
PHY-202223-006,PHY402,Regular
PHY-202223-006,PHY403,Regular
PHY-202223-006,PHY404,Regular
PHY-202223-007,PHY401,Regular
PHY-202223-007,PHY402,Regular
PHY-202223-007,PHY403,Regular
PHY-202223-007,PHY404,Regular
PHY-202223-008,PHY401,Regular
PHY-202223-008,PHY402,Regular
PHY-202223-008,PHY403,Regular
PHY-202223-008,PHY404,Regular
PHY-202223-009,PHY401,Regular
PHY-202223-009,PHY402,Regular
PHY-202223-009,PHY403,Regular
PHY-202223-009,PHY404,Regular
PHY-202223-009,ENG404,Elective
PHY-202223-010,PHY401,Regular
PHY-202223-010,PHY402,Regular
PHY-202223-010,PHY403,Regular
PHY-202223-010,PHY404,Regular
PHY-202223-011,PHY401,Regular
PHY-202223-011,PHY402,Regular
PHY-202223-011,PHY403,Regular
PHY-202223-011,PHY404,Regular
PHY-202223-012,PHY401,Regular
PHY-202223-012,PHY402,Regular
PHY-202223-012,PHY403,Regular
PHY-202223-012,PHY404,Regular
PHY-202223-012,BBA401,Elective
PHY-202223-013,PHY401,Regular
PHY-202223-013,PHY402,Regular
PHY-202223-013,PHY403,Regular
PHY-202223-013,PHY404,Regular
PHY-202223-014,PHY401,Regular
PHY-202223-014,PHY402,Regular
PHY-202223-014,PHY403,Regular
PHY-202223-014,PHY404,Regular
PHY-202223-015,PHY401,Regular
PHY-202223-015,PHY402,Regular
PHY-202223-015,PHY403,Regular
PHY-202223-015,PHY404,Regular
PHY-202223-015,BBA403,Elective
PHY-202324-001,PHY301,Regular
PHY-202324-001,PHY302,Regular
PHY-202324-001,PHY303,Regular
PHY-202324-001,PHY304,Regular
PHY-202324-002,PHY301,Regular
PHY-202324-002,PHY302,Regular
PHY-202324-002,PHY303,Regular
PHY-202324-002,PHY304,Regular
PHY-202324-003,PHY301,Regular
PHY-202324-003,PHY302,Regular
PHY-202324-003,PHY303,Regular
PHY-202324-003,PHY304,Regular
PHY-202324-004,PHY301,Regular
PHY-202324-004,PHY302,Regular
PHY-202324-004,PHY303,Regular
PHY-202324-004,PHY304,Regular
PHY-202324-004,BBA302,Elective
PHY-202324-005,PHY301,Regular
PHY-202324-005,PHY302,Regular
PHY-202324-005,PHY303,Regular
PHY-202324-005,PHY304,Regular
PHY-202324-006,PHY301,Regular
PHY-202324-006,PHY302,Regular
PHY-202324-006,PHY303,Regular
PHY-202324-006,PHY304,Regular
PHY-202324-007,PHY301,Regular
PHY-202324-007,PHY302,Regular
PHY-202324-007,PHY303,Regular
PHY-202324-007,PHY304,Regular
PHY-202324-008,PHY301,Regular
PHY-202324-008,PHY302,Regular
PHY-202324-008,PHY303,Regular
PHY-202324-008,PHY304,Regular
PHY-202324-009,PHY301,Regular
PHY-202324-009,PHY302,Regular
PHY-202324-009,PHY303,Regular
PHY-202324-009,PHY304,Regular
PHY-202324-010,PHY301,Regular
PHY-202324-010,PHY302,Regular
PHY-202324-010,PHY303,Regular
PHY-202324-010,PHY304,Regular
PHY-202324-011,PHY301,Regular
PHY-202324-011,PHY302,Regular
PHY-202324-011,PHY303,Regular
PHY-202324-011,PHY304,Regular
PHY-202324-012,PHY301,Regular
PHY-202324-012,PHY302,Regular
PHY-202324-012,PHY303,Regular
PHY-202324-012,PHY304,Regular
PHY-202324-013,PHY301,Regular
PHY-202324-013,PHY302,Regular
PHY-202324-013,PHY303,Regular
PHY-202324-013,PHY304,Regular
PHY-202324-013,BBA304,Elective
PHY-202324-014,PHY301,Regular
PHY-202324-014,PHY302,Regular
PHY-202324-014,PHY303,Regular
PHY-202324-014,PHY304,Regular
PHY-202324-014,ENG301,Elective
PHY-202324-015,PHY301,Regular
PHY-202324-015,PHY302,Regular
PHY-202324-015,PHY303,Regular
PHY-202324-015,PHY304,Regular
PHY-202425-001,PHY201,Regular
PHY-202425-001,PHY202,Regular
PHY-202425-001,PHY203,Regular
PHY-202425-001,PHY204,Regular
PHY-202425-002,PHY201,Regular
PHY-202425-002,PHY202,Regular
PHY-202425-002,PHY203,Regular
PHY-202425-002,PHY204,Regular
PHY-202425-003,PHY201,Regular
PHY-202425-003,PHY202,Regular
PHY-202425-003,PHY203,Regular
PHY-202425-003,PHY204,Regular
PHY-202425-003,MAT201,Elective
PHY-202425-004,PHY201,Regular
PHY-202425-004,PHY202,Regular
PHY-202425-004,PHY203,Regular
PHY-202425-004,PHY204,Regular
PHY-202425-004,CSE201,Elective
PHY-202425-005,PHY201,Regular
PHY-202425-005,PHY202,Regular
PHY-202425-005,PHY203,Regular
PHY-202425-005,PHY204,Regular
PHY-202425-006,PHY201,Regular
PHY-202425-006,PHY202,Regular
PHY-202425-006,PHY203,Regular
PHY-202425-006,PHY204,Regular
PHY-202425-007,PHY201,Regular
PHY-202425-007,PHY202,Regular
PHY-202425-007,PHY203,Regular
PHY-202425-007,PHY204,Regular
PHY-202425-007,ENG201,Elective
PHY-202425-008,PHY201,Regular
PHY-202425-008,PHY202,Regular
PHY-202425-008,PHY203,Regular
PHY-202425-008,PHY204,Regular
PHY-202425-009,PHY201,Regular
PHY-202425-009,PHY202,Regular
PHY-202425-009,PHY203,Regular
PHY-202425-009,PHY204,Regular
PHY-202425-010,PHY201,Regular
PHY-202425-010,PHY202,Regular
PHY-202425-010,PHY203,Regular
PHY-202425-010,PHY204,Regular
PHY-202425-010,CSE202,Elective
PHY-202425-011,PHY201,Regular
PHY-202425-011,PHY202,Regular
PHY-202425-011,PHY203,Regular
PHY-202425-011,PHY204,Regular
PHY-202425-012,PHY201,Regular
PHY-202425-012,PHY202,Regular
PHY-202425-012,PHY203,Regular
PHY-202425-012,PHY204,Regular
PHY-202425-013,PHY201,Regular
PHY-202425-013,PHY202,Regular
PHY-202425-013,PHY203,Regular
PHY-202425-013,PHY204,Regular
PHY-202425-014,PHY201,Regular
PHY-202425-014,PHY202,Regular
PHY-202425-014,PHY203,Regular
PHY-202425-014,PHY204,Regular
PHY-202425-015,PHY201,Regular
PHY-202425-015,PHY202,Regular
PHY-202425-015,PHY203,Regular
PHY-202425-015,PHY204,Regular
PHY-202425-015,ENG201,Elective
PHY-202526-001,PHY101,Regular
PHY-202526-001,PHY102,Regular
PHY-202526-001,PHY103,Regular
PHY-202526-001,PHY104,Regular
PHY-202526-001,BBA104,Elective
PHY-202526-002,PHY101,Regular
PHY-202526-002,PHY102,Regular
PHY-202526-002,PHY103,Regular
PHY-202526-002,PHY104,Regular
PHY-202526-003,PHY101,Regular
PHY-202526-003,PHY102,Regular
PHY-202526-003,PHY103,Regular
PHY-202526-003,PHY104,Regular
PHY-202526-004,PHY101,Regular
PHY-202526-004,PHY102,Regular
PHY-202526-004,PHY103,Regular
PHY-202526-004,PHY104,Regular
PHY-202526-005,PHY101,Regular
PHY-202526-005,PHY102,Regular
PHY-202526-005,PHY103,Regular
PHY-202526-005,PHY104,Regular
PHY-202526-006,PHY101,Regular
PHY-202526-006,PHY102,Regular
PHY-202526-006,PHY103,Regular
PHY-202526-006,PHY104,Regular
PHY-202526-007,PHY101,Regular
PHY-202526-007,PHY102,Regular
PHY-202526-007,PHY103,Regular
PHY-202526-007,PHY104,Regular
PHY-202526-008,PHY101,Regular
PHY-202526-008,PHY102,Regular
PHY-202526-008,PHY103,Regular
PHY-202526-008,PHY104,Regular
PHY-202526-008,CSE103,Elective
PHY-202526-009,PHY101,Regular
PHY-202526-009,PHY102,Regular
PHY-202526-009,PHY103,Regular
PHY-202526-009,PHY104,Regular
PHY-202526-010,PHY101,Regular
PHY-202526-010,PHY102,Regular
PHY-202526-010,PHY103,Regular
PHY-202526-010,PHY104,Regular
PHY-202526-011,PHY101,Regular
PHY-202526-011,PHY102,Regular
PHY-202526-011,PHY103,Regular
PHY-202526-011,PHY104,Regular
PHY-202526-011,EEE101,Elective
PHY-202526-012,PHY101,Regular
PHY-202526-012,PHY102,Regular
PHY-202526-012,PHY103,Regular
PHY-202526-012,PHY104,Regular
PHY-202526-013,PHY101,Regular
PHY-202526-013,PHY102,Regular
PHY-202526-013,PHY103,Regular
PHY-202526-013,PHY104,Regular
PHY-202526-014,PHY101,Regular
PHY-202526-014,PHY102,Regular
PHY-202526-014,PHY103,Regular
PHY-202526-014,PHY104,Regular
PHY-202526-014,BBA101,Elective
PHY-202526-015,PHY101,Regular
PHY-202526-015,PHY102,Regular
PHY-202526-015,PHY103,Regular
PHY-202526-015,PHY104,Regular
